Filename,Inode,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Math201s12.pdf,844424930388654,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-02 16:09:06.000000000 -0500,2023-03-02 16:09:06.000000000 -0500,2023-03-02 16:09:06.000000000 -0500
Math201s13.pdf,1688849860519766,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-02 16:09:11.000000000 -0500,2023-03-02 16:09:12.000000000 -0500,2023-03-02 16:09:12.000000000 -0500
Math201s16.pdf,3940649674485008,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-21 14:30:45.000000000 -0400,2023-03-21 14:30:46.000000000 -0400,2023-03-21 14:30:46.000000000 -0400
Math201s18.pdf,13229323905689008,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-30 14:17:26.000000000 -0400,2023-03-30 14:17:27.000000000 -0400,2023-03-30 14:17:27.000000000 -0400
Math201s19.pdf,2251799814219099,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-04 14:30:45.000000000 -0400,2023-04-04 14:30:46.000000000 -0400,2023-04-04 14:30:46.000000000 -0400
Math201s20.pdf,44473046320382033,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-06 14:18:21.000000000 -0400,2023-04-06 14:18:22.000000000 -0400,2023-04-06 14:18:22.000000000 -0400
Math201s21.pdf,4222124650991349,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-11 14:18:53.000000000 -0400,2023-04-11 14:18:54.000000000 -0400,2023-04-11 14:18:54.000000000 -0400
Math201s23.pdf,4222124650902856,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-18 13:02:49.000000000 -0400,2023-04-18 13:02:50.000000000 -0400,2023-04-18 13:02:50.000000000 -0400
Math201s24.pdf,3940649674309928,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-27 14:18:59.000000000 -0400,2023-04-27 14:19:00.000000000 -0400,2023-04-27 14:19:00.000000000 -0400
Math_201_exam1_review.pdf,1125899907097891,iCloudDrive/Documents/Classes//MATH 201,-,2023-02-13 13:13:07.000000000 -0500,2023-02-13 13:13:08.000000000 -0500,2023-02-13 13:13:08.000000000 -0500
Math_201_exam2_review.pdf,1970324837508469,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-16 12:00:11.000000000 -0400,2023-03-16 12:00:11.000000000 -0400,2023-03-16 12:00:11.000000000 -0400
Math_201_exam3_review.pdf,4503599627374274,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-17 15:03:20.904179300 -0400,2023-04-17 12:49:01.370321600 -0400,2023-11-14 12:00:06.861798500 -0500
Math_201_final_review.pdf,1125899906950858,iCloudDrive/Documents/Classes//MATH 201,-,2023-05-12 12:43:39.806438100 -0400,2023-05-08 11:44:05.138950700 -0400,2023-11-14 11:57:35.426605700 -0500
WR 10.pdf,7599824371241658,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-02 13:50:09.771302600 -0400,2023-04-02 13:50:09.237121700 -0400,2023-11-14 11:56:40.833695900 -0500
WR 11.pdf,1970324837428005,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-09 15:58:45.627348400 -0400,2023-04-09 15:58:45.090902300 -0400,2023-11-14 13:05:27.328979900 -0500
WR 5.pdf,281474976966592,iCloudDrive/Documents/Classes//MATH 201,-,2023-02-19 10:41:58.000000000 -0500,2023-02-19 10:41:59.000000000 -0500,2023-11-14 13:06:41.013483300 -0500
WR 6.pdf,281474976966455,iCloudDrive/Documents/Classes//MATH 201,-,2023-02-24 12:11:47.000000000 -0500,2023-02-24 12:11:48.000000000 -0500,2023-11-14 13:04:13.219428900 -0500
WR 7.pdf,281474976966443,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-07 16:41:35.000000000 -0500,2023-03-07 16:41:54.000000000 -0500,2023-11-14 13:04:04.227035500 -0500
WR 9.pdf,3659174697239474,iCloudDrive/Documents/Classes//MATH 201,-,2023-03-27 19:37:24.306367700 -0400,2023-03-27 19:37:23.774229900 -0400,2023-11-14 13:02:21.935216900 -0500
WR2.docx,562949953676650,iCloudDrive/Documents/Classes//MATH 201,-,2023-01-26 16:33:53.000000000 -0500,2023-01-29 11:54:03.000000000 -0500,2023-11-14 12:01:27.308816700 -0500
WR4.pdf,1688849860793638,iCloudDrive/Documents/Classes//MATH 201,-,2023-02-11 11:24:08.000000000 -0500,2023-02-13 17:59:23.000000000 -0500,2023-02-13 17:59:23.000000000 -0500
[MATH 201] Solutions’ Manual for Introduction to Linear Algebra, Fifth Edition-Wellesley-Cambridge Press (2016).pdf,281474976966078,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-24 16:50:12.388429400 -0400,2023-01-20 13:18:18.000000000 -0500,2023-11-14 12:02:54.111112000 -0500
[Math 201] Gilbert Strang - Introduction to Linear Algebra-Wellesley-Cambridge Press (2016).pdf,281474976966489,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-24 16:50:14.712748600 -0400,2023-01-20 13:18:36.000000000 -0500,2023-11-14 13:04:54.259043900 -0500
dokumen.pub_introduction-to-linear-algebra-fifth-edition-5nbsped-0980232775-9780980232776.pdf,281474976966331,iCloudDrive/Documents/Classes//MATH 201,-,2023-04-24 16:50:46.765829600 -0400,2023-01-20 13:16:44.000000000 -0500,2023-11-14 12:08:07.257902200 -0500
Cross_Planes.pdf,281474976966512,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-02 09:24:39.000000000 -0400,2022-09-02 09:24:40.000000000 -0400,2023-11-14 13:05:17.870944900 -0500
Curvature.pdf,281474976966209,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-14 09:32:19.000000000 -0400,2022-09-14 09:32:19.000000000 -0400,2023-11-14 12:05:35.944791200 -0500
Dot_Cross.pdf,281474976965824,iCloudDrive/Documents/Classes//MATH 223,-,2022-08-31 09:32:10.000000000 -0400,2022-08-31 09:32:10.000000000 -0400,2023-11-14 11:56:19.621492900 -0500
EX.pdf,281474976965858,iCloudDrive/Documents/Classes//MATH 223,-,2022-12-12 16:26:08.000000000 -0500,2022-12-12 16:26:09.000000000 -0500,2023-11-14 11:56:41.098734000 -0500
Flux-Integrals.pdf,281474976966178,iCloudDrive/Documents/Classes//MATH 223,-,2022-12-05 09:27:47.000000000 -0500,2022-12-05 09:27:49.000000000 -0500,2023-11-14 12:04:55.190770800 -0500
Global-Extrema.nb,281474976965732,iCloudDrive/Documents/Classes//MATH 223,-,2022-10-12 09:39:21.000000000 -0400,2022-10-12 09:39:21.000000000 -0400,2023-11-14 11:54:34.701499600 -0500
Local_Extrema.nb,281474976965655,iCloudDrive/Documents/Classes//MATH 223,-,2022-10-10 09:30:30.000000000 -0400,2022-10-10 09:30:30.000000000 -0400,2023-11-14 11:53:14.225586400 -0500
Mod1.nb,562949953676364,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-02 13:38:01.000000000 -0400,2022-09-02 13:38:01.000000000 -0400,2023-11-14 11:59:33.573936800 -0500
Parametric-Surfaces (1).pdf,281474976966316,iCloudDrive/Documents/Classes//MATH 223,-,2022-11-30 09:35:22.000000000 -0500,2022-11-30 09:35:22.000000000 -0500,2023-11-14 12:07:49.704186300 -0500
Parametric-Surfaces.pdf,281474976965761,iCloudDrive/Documents/Classes//MATH 223,-,2022-11-30 09:33:20.000000000 -0500,2022-11-30 09:33:21.000000000 -0500,2023-11-14 11:55:10.247917100 -0500
Quadric_Surfaces.nb,281474976966119,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-07 09:33:00.000000000 -0400,2022-09-07 09:33:01.000000000 -0400,2023-11-14 12:03:49.840744600 -0500
Triple-Integrals.nb,281474976966401,iCloudDrive/Documents/Classes//MATH 223,-,2022-11-04 09:20:47.000000000 -0400,2022-11-04 09:20:47.000000000 -0400,2023-11-14 13:03:06.134803900 -0500
assignment 2.nb,281474976966211,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-09 13:07:26.000000000 -0400,2022-09-09 13:22:29.000000000 -0400,2023-11-14 12:05:46.318280800 -0500
curvature.nb,562949953677301,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-14 09:33:05.000000000 -0400,2022-09-14 09:33:05.000000000 -0400,2023-11-14 13:07:55.313013500 -0500
curves.nb,281474976965929,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-12 09:42:59.000000000 -0400,2022-09-12 09:42:59.000000000 -0400,2023-11-14 11:59:55.526172800 -0500
intro.nb,281474976965886,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-07 09:32:46.000000000 -0400,2022-09-07 09:32:47.000000000 -0400,2023-11-14 11:57:24.569162400 -0500
limits.nb,844424930388588,iCloudDrive/Documents/Classes//MATH 223,-,2022-09-28 09:32:28.000000000 -0400,2022-09-28 09:32:29.000000000 -0400,2022-09-28 09:32:29.000000000 -0400
02 - Lab 1 - Pre-Lab Uncertainties.pdf,281474976965919,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-06 17:56:39.000000000 -0500,2022-01-06 17:56:39.000000000 -0500,2023-11-14 11:59:43.772681300 -0500
02-lab.tns,562949953676228,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-26 16:32:05.000000000 -0500,2022-01-26 16:45:05.000000000 -0500,2023-11-14 11:59:33.493061600 -0500
04 - Lab 1 - Uncertainties Worksheet.pdf,281474976966417,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-06 17:56:44.000000000 -0500,2022-01-06 17:56:44.000000000 -0500,2023-11-14 13:03:25.815833700 -0500
6 Report Cover.pdf,562949953676788,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-05 16:30:19.000000000 -0400,2022-04-05 16:30:19.000000000 -0400,2023-11-14 12:04:22.169005200 -0500
CME export.pdf,281474976966200,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-17 17:55:59.465948300 -0400,2022-03-01 23:07:48.000000000 -0500,2023-11-14 12:05:26.069347400 -0500
Empty Solutions-04.pdf,281474976966662,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-16 12:43:33.000000000 -0500,2022-02-16 12:43:33.000000000 -0500,2023-11-14 13:07:55.266053400 -0500
EquationSheet-2.pdf,562949953676175,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-23 11:58:57.000000000 -0500,2022-02-23 11:58:57.000000000 -0500,2023-11-14 11:58:51.768152500 -0500
EquationSheet-3.pdf,281474976966633,iCloudDrive/Documents/Classes//PHYS 121,-,2022-03-24 12:16:16.000000000 -0400,2022-03-25 13:41:08.000000000 -0400,2023-11-14 13:07:37.056602300 -0500
Exam2-Solutions-Commentary.pdf,1125899907099480,iCloudDrive/Documents/Classes//PHYS 121,-,2022-03-16 11:46:53.000000000 -0400,2022-03-16 11:46:54.000000000 -0400,2022-03-16 11:46:54.000000000 -0400
FormulaSheet1.pdf,11540474045153114,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-12 19:14:09.000000000 -0400,2023-09-12 19:14:09.000000000 -0400,2023-11-14 11:59:43.900846900 -0500
Lab #6_ RKE.pdf,281474976965915,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-17 17:56:18.604725900 -0400,2022-04-05 22:00:31.000000000 -0400,2023-11-14 11:58:07.163357000 -0500
Lab #7_ SHM.pdf,281474976965702,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-17 17:53:18.874946700 -0400,2022-04-17 17:32:44.000000000 -0400,2023-11-14 11:54:02.488058600 -0500
FILLED OUT 04 - Lab 1 - Uncertainties Worksheet.pdf,3096224744073208,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #1,-,2022-01-18 13:22:09.000000000 -0500,2022-01-18 13:22:13.000000000 -0500,2022-01-18 13:22:13.000000000 -0500
1 UNC.pdf,281474976967518,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-01-24 11:32:47.000000000 -0500,2022-01-24 11:32:47.000000000 -0500,2023-11-14 13:21:37.513088800 -0500
8i1a UNC Worksheet.pdf,1970324837538430,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-01-26 12:06:52.000000000 -0500,2022-02-01 15:32:28.000000000 -0500,2022-02-01 15:32:28.000000000 -0500
8i1b Error Analysis and Propagation worksheet.pdf,3940649674485249,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-01-26 12:07:01.000000000 -0500,2022-01-31 14:51:58.000000000 -0500,2022-01-31 14:51:58.000000000 -0500
Full Lab 2.pdf,2251799814249096,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-02-01 15:34:22.000000000 -0500,2022-02-01 15:34:22.000000000 -0500,2022-02-01 15:34:22.000000000 -0500
Lab #1 - UNC.pdf,281474976967378,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-01-24 11:33:32.000000000 -0500,2022-01-24 11:33:32.000000000 -0500,2023-11-14 13:20:09.894002100 -0500
Report Cover.pdf,281474976967497,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #2,-,2022-01-31 12:43:41.000000000 -0500,2022-01-31 14:08:40.000000000 -0500,2023-11-14 13:21:15.150944000 -0500
2 IP.pdf,281474976967156,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-09 09:22:32.000000000 -0500,2022-02-09 09:22:32.000000000 -0500,2023-11-14 13:16:28.884652500 -0500
8i2 IP Fill In The Blank.pdf,2814749767660650,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-09 09:22:47.000000000 -0500,2022-02-15 22:31:35.000000000 -0500,2022-02-15 22:31:35.000000000 -0500
Frequently Asked Questions about Plagiarism.pdf,281474976967264,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-15 22:32:36.000000000 -0500,2022-02-15 22:37:16.000000000 -0500,2023-11-14 13:18:15.979528900 -0500
Lab #2 - IP.pdf,281474976967498,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-09 09:22:52.000000000 -0500,2022-02-09 09:22:52.000000000 -0500,2023-11-14 13:21:15.182186300 -0500
Report Cover.pdf,281474976967219,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-15 22:32:49.000000000 -0500,2022-02-15 22:34:51.000000000 -0500,2023-11-14 13:17:29.839044900 -0500
lab 3.pdf,3096224744370579,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-15 22:39:11.000000000 -0500,2022-02-15 22:39:11.000000000 -0500,2022-02-15 22:39:11.000000000 -0500
yo mama.png,281474976967476,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #3,-,2022-02-09 16:30:59.000000000 -0500,2022-02-09 16:30:59.000000000 -0500,2022-02-09 16:30:59.000000000 -0500
4 COL.pdf,281474976968089,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2023-09-17 17:53:35.665421100 -0400,2022-03-16 14:55:40.000000000 -0400,2023-11-14 13:44:15.259870900 -0500
8i4 COL Worksheet - Copy.pdf,2251799814251706,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2022-03-22 12:39:38.000000000 -0400,2022-03-22 12:39:38.000000000 -0400,2022-03-22 12:39:38.000000000 -0400
8i4 COL Worksheet.pdf,6755399441622114,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2022-03-16 12:49:09.000000000 -0400,2022-03-22 17:36:56.000000000 -0400,2022-03-22 17:36:56.000000000 -0400
Binder1.pdf,281474976967987,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2023-09-17 17:54:02.595879400 -0400,2022-03-22 22:57:21.000000000 -0400,2023-11-14 13:38:40.247827300 -0500
Report Cover.pdf,281474976968194,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2022-03-22 22:54:34.000000000 -0400,2022-03-22 22:54:34.000000000 -0400,2023-11-14 13:48:24.326237600 -0500
WhatsApp Image 2022-03-22 at 4.59.04 PM.jpeg,281474976967925,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #5,-,2023-11-28 19:38:09.296144700 -0500,2022-03-22 22:56:06.000000000 -0400,2023-11-28 19:38:09.296144700 -0500
5 RKE.pdf,281474976968018,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #6,-,2022-03-30 09:53:52.000000000 -0400,2022-03-30 09:53:52.000000000 -0400,2023-11-14 13:40:34.442681500 -0500
8b Appendix II Papers_Mech.pdf,281474976968163,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #6,-,2022-03-30 10:07:42.000000000 -0400,2022-03-30 10:07:42.000000000 -0400,2023-11-14 13:47:15.331333200 -0500
Lab #5 - RKE.pdf,281474976968111,iCloudDrive/Documents/Classes//PHYS 121/Labs/Lab #6,-,2022-03-30 09:54:04.000000000 -0400,2022-03-30 09:54:04.000000000 -0400,2023-11-14 13:45:25.665750200 -0500
Long Problem 01.pdf,281474976966488,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-01-23 14:14:38.000000000 -0500,2022-01-23 14:15:04.000000000 -0500,2023-11-14 13:04:54.235001000 -0500
LongProblem-01.pdf,281474976966672,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-01-10 15:14:53.000000000 -0500,2022-01-10 15:14:53.000000000 -0500,2023-11-14 13:08:13.101778000 -0500
LongProblem-04.pdf,281474976966166,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-02-11 15:06:59.000000000 -0500,2022-02-11 15:06:59.000000000 -0500,2023-11-14 12:04:45.082794000 -0500
LongProblem-05.pdf,281474976966212,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-02-17 15:56:46.000000000 -0500,2022-02-17 15:56:46.000000000 -0500,2023-11-14 12:05:46.341716300 -0500
LongProblem-08.pdf,562949953676188,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-03-18 10:41:03.000000000 -0400,2022-03-18 10:41:03.000000000 -0400,2023-11-14 11:58:52.012375200 -0500
LongProblem-09.pdf,281474976965902,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-03-24 12:19:26.000000000 -0400,2022-03-24 12:19:26.000000000 -0400,2023-11-14 11:57:45.965443700 -0500
LongProblem-11.pdf,281474976965872,iCloudDrive/Documents/Classes//PHYS 121/Long Problems,-,2022-04-08 11:33:20.000000000 -0400,2022-04-08 11:33:21.000000000 -0400,2023-11-14 11:57:02.088341400 -0500
Phys_121_Wk3.pdf,1970324837504120,iCloudDrive/Documents/Classes//PHYS 121/Notetaking,-,2022-02-23 13:07:47.000000000 -0500,2022-02-23 13:07:47.000000000 -0500,2022-02-23 13:07:47.000000000 -0500
Phys_121_Wk_4.pdf,1407374883809708,iCloudDrive/Documents/Classes//PHYS 121/Notetaking,-,2022-02-23 13:07:44.000000000 -0500,2022-02-23 13:07:44.000000000 -0500,2022-02-23 13:07:44.000000000 -0500
Physics_Wk5.pdf,3096224744179707,iCloudDrive/Documents/Classes//PHYS 121/Notetaking,-,2022-02-23 13:07:40.000000000 -0500,2022-02-23 13:07:40.000000000 -0500,2022-02-23 13:07:40.000000000 -0500
Physics_Wk_6.pdf,1688849860793514,iCloudDrive/Documents/Classes//PHYS 121/Notetaking,-,2022-02-23 13:07:11.000000000 -0500,2022-02-23 13:07:11.000000000 -0500,2022-02-23 13:07:11.000000000 -0500
PHYS 121 Summary Session 1 1_27.pdf,4503599627684891,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-26 17:48:43.000000000 -0500,2022-01-26 17:48:44.000000000 -0500,2022-01-26 17:48:44.000000000 -0500
PHYS 121 Test 4 review.pdf,1407374883809375,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-19 13:23:23.000000000 -0400,2022-04-21 15:19:10.000000000 -0400,2022-04-21 15:19:10.000000000 -0400
Phys_121_Wk_2.pdf,1407374883810161,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-23 14:21:20.000000000 -0500,2022-01-23 14:21:20.000000000 -0500,2022-01-23 14:21:20.000000000 -0500
Quiz 01 Try 01.pdf,281474976966654,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-23 14:35:08.000000000 -0500,2022-01-23 14:35:08.000000000 -0500,2023-11-14 13:07:46.736907000 -0500
Quiz 05_ Introduction to Forces_ General Physics I - Mechanics (100_3812).pdf,281474976966011,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-20 14:42:16.000000000 -0500,2022-02-20 14:42:16.000000000 -0500,2023-11-14 12:01:16.462944200 -0500
Quiz 08_ Mechanical Energy_ General Physics I - Mechanics (100_3812).pdf,281474976966761,iCloudDrive/Documents/Classes//PHYS 121,-,2022-03-21 09:33:10.000000000 -0400,2022-03-21 09:33:10.000000000 -0400,2023-11-14 13:09:51.703698400 -0500
Quiz 4.pdf,281474976965820,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-11 09:30:52.000000000 -0500,2022-02-11 09:30:52.000000000 -0500,2023-11-14 11:56:19.475162600 -0500
Regrade for March Exam.pdf,3940649674485009,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-09 16:18:07.000000000 -0400,2022-04-09 16:18:13.000000000 -0400,2022-04-09 16:18:13.000000000 -0400
Report Cover.pdf,562949953676393,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-17 17:53:22.836301700 -0400,2022-03-01 21:49:04.000000000 -0500,2023-11-14 11:54:47.394405200 -0500
SI 2_24_2022 .pdf,2814749767660121,iCloudDrive/Documents/Classes//PHYS 121/SI,-,2022-02-23 12:29:14.000000000 -0500,2022-02-23 12:29:15.000000000 -0500,2022-02-23 12:29:15.000000000 -0500
SI Session 4_5_2022.pdf,3659174697774343,iCloudDrive/Documents/Classes//PHYS 121/SI,-,2022-04-05 11:11:41.000000000 -0400,2022-04-05 18:29:43.000000000 -0400,2022-04-05 18:29:43.000000000 -0400
SI Sheet 9-12-23.pdf,12666373951997632,iCloudDrive/Documents/Classes//PHYS 121,-,2023-09-12 18:51:58.000000000 -0400,2023-09-12 18:51:58.000000000 -0400,2023-11-14 12:03:38.912826400 -0500
Sample-April-Exam.pdf,562949953676687,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-21 13:24:19.000000000 -0400,2022-04-21 13:24:19.000000000 -0400,2023-11-14 12:02:30.273657700 -0500
Sample-February-Exam.pdf,281474976965914,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-27 15:41:08.000000000 -0500,2022-02-27 15:41:08.000000000 -0500,2023-11-14 11:58:07.147358100 -0500
Sample-January-Exam.pdf,281474976966245,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-28 11:48:40.000000000 -0500,2022-01-28 11:48:40.000000000 -0500,2023-11-14 12:06:28.526435700 -0500
Sample-March-Exam.pdf,17732923532788338,iCloudDrive/Documents/Classes//PHYS 121,-,2022-03-24 12:17:38.000000000 -0400,2022-03-25 14:02:41.000000000 -0400,2022-03-25 14:02:41.000000000 -0400
Empty ShortProblems-04.pdf,281474976967514,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-02-16 12:43:17.000000000 -0500,2022-02-16 12:43:17.000000000 -0500,2023-11-14 13:21:29.593173100 -0500
Short Problems 01.pdf,281474976967062,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-01-23 14:15:46.000000000 -0500,2022-01-23 14:15:46.000000000 -0500,2023-11-14 13:14:52.493077100 -0500
ShortProblems-01.pdf,281474976967477,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-01-10 15:14:48.000000000 -0500,2022-01-10 15:14:48.000000000 -0500,2023-11-14 13:20:46.391060400 -0500
ShortProblems-02.pdf,2814749767660649,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-01-28 10:10:29.000000000 -0500,2022-01-28 14:07:17.000000000 -0500,2022-01-28 14:07:17.000000000 -0500
ShortProblems-03.pdf,281474976967101,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-02-02 10:48:14.000000000 -0500,2022-02-02 10:48:14.000000000 -0500,2023-11-14 13:15:35.977230000 -0500
ShortProblems-04.pdf,2533274790931942,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-02-13 13:37:55.000000000 -0500,2022-02-13 15:23:48.000000000 -0500,2022-02-13 15:23:48.000000000 -0500
ShortProblems-05.pdf,3096224744371088,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-02-17 15:57:03.000000000 -0500,2022-02-17 15:57:03.000000000 -0500,2022-02-17 15:57:03.000000000 -0500
ShortProblems-07.pdf,3659174697792047,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-03-08 21:16:28.000000000 -0500,2022-03-15 18:47:30.000000000 -0400,2022-03-15 18:47:30.000000000 -0400
ShortProblems-08.pdf,3096224744370986,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-03-18 10:41:16.000000000 -0400,2022-03-20 17:16:53.000000000 -0400,2022-03-20 17:16:53.000000000 -0400
ShortProblems-09.pdf,281474976967143,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-03-24 12:18:59.000000000 -0400,2022-03-24 15:03:51.000000000 -0400,2023-11-14 13:16:19.877628700 -0500
ShortProblems-10.pdf,5629499534776942,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-03-31 14:24:58.000000000 -0400,2022-04-03 15:05:28.000000000 -0400,2022-04-03 15:05:28.000000000 -0400
ShortProblems-11.pdf,281474976967290,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-04-06 09:02:12.000000000 -0400,2022-04-08 14:02:52.000000000 -0400,2023-11-14 13:18:37.873143400 -0500
ShortProblems-12.pdf,281474976967314,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-04-13 11:08:21.000000000 -0400,2022-04-14 15:17:57.000000000 -0400,2023-11-14 13:19:13.253424500 -0500
Totally Empty ShortProblems-04.pdf,281474976967340,iCloudDrive/Documents/Classes//PHYS 121/Short Problems,-,2022-02-17 19:09:45.000000000 -0500,2022-02-17 19:25:21.000000000 -0500,2023-11-14 13:19:33.826106800 -0500
Short Problems 11.pdf,18014398509516170,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-10 11:36:36.000000000 -0400,2022-04-10 11:36:37.000000000 -0400,2022-04-10 11:36:37.000000000 -0400
Short Problems 12.pdf,3940649674483093,iCloudDrive/Documents/Classes//PHYS 121,-,2022-04-17 16:50:14.000000000 -0400,2022-04-17 16:50:16.000000000 -0400,2022-04-17 16:50:16.000000000 -0400
ShortProblems-06.pdf,281474976965664,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-27 15:40:26.000000000 -0500,2022-02-27 15:40:26.000000000 -0500,2023-11-14 11:53:23.719232800 -0500
Solutions-Sample-March-Exam.pdf,562949953676785,iCloudDrive/Documents/Classes//PHYS 121,-,2022-03-25 11:38:42.000000000 -0400,2022-03-25 13:44:52.000000000 -0400,2023-11-14 12:04:22.136994000 -0500
Syllabus.pdf,281474976966577,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-06 17:46:23.000000000 -0500,2022-01-06 17:46:23.000000000 -0500,2023-11-14 13:06:31.612013500 -0500
cme .tns,281474976965993,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-23 17:55:49.000000000 -0500,2022-02-23 17:58:38.000000000 -0500,2023-11-14 12:00:56.748194600 -0500
harmony.gif,281474976966617,iCloudDrive/Documents/Classes//PHYS 121,-,2022-01-28 11:19:10.000000000 -0500,2022-01-28 11:19:10.000000000 -0500,2023-11-14 13:07:08.880056600 -0500
lab 3.opju,281474976966757,iCloudDrive/Documents/Classes//PHYS 121,-,2022-02-09 16:17:20.000000000 -0500,2022-02-09 16:28:47.000000000 -0500,2023-11-14 13:09:44.215424100 -0500
